1550470122.311544269,-0.440250009298,0.899999976158,_,_,_
1550470122.511066027,-0.260284006596,0.899999976158,_,_,_
1550470122.711807005,-0.260284006596,0.899999976158,_,_,_
1550470122.753990547,_,_,2.35187665858,7.9449886314,-2.77550696954
1550470122.913477275,-0.260284006596,0.899999976158,_,_,_
1550470123.119893354,-0.260284006596,0.899999976158,_,_,_
1550470123.311900549,-0.260284006596,0.899999976158,_,_,_
1550470123.509347493,-0.208700880408,0.899999976158,_,_,_
1550470123.712200550,-0.208700880408,0.899999976158,_,_,_
1550470123.754547267,_,_,1.33734231304,7.59275574761,-2.64857724298
1550470123.912444655,-0.208700880408,0.899999976158,_,_,_
1550470124.111425256,-0.208700880408,0.899999976158,_,_,_
1550470124.310739320,-0.208700880408,0.899999976158,_,_,_
1550470124.511178916,-0.137527897954,0.899999976158,_,_,_
1550470124.711423402,-0.137527897954,0.899999976158,_,_,_
1550470124.777840324,_,_,0.318075650681,7.05599110599,-2.51393376099
1550470124.911780076,-0.137527897954,0.899999976158,_,_,_
1550470125.117789556,-0.137527897954,0.899999976158,_,_,_
1550470125.316613644,-0.137527897954,0.899999976158,_,_,_
1550470125.513484457,-0.0674898251891,0.899999976158,_,_,_
1550470125.714431028,-0.0674898251891,0.899999976158,_,_,_
1550470125.777530169,_,_,-0.537438148975,6.3321744342,-2.3899413015
1550470125.911679184,-0.0674898251891,0.899999976158,_,_,_
1550470126.114551521,-0.0674898251891,0.899999976158,_,_,_
1550470126.311756003,-0.0674898251891,0.899999976158,_,_,_
1550470126.511152138,-0.0082470914349,0.899999976158,_,_,_
1550470126.711597514,-0.0082470914349,0.899999976158,_,_,_
1550470126.743123769,_,_,-1.22447423517,5.60363903371,-2.24931639767
1550470126.912286364,-0.0082470914349,0.899999976158,_,_,_
1550470127.111859004,-0.0082470914349,0.899999976158,_,_,_
1550470127.312716575,-0.0082470914349,0.899999976158,_,_,_
1550470127.510900905,0.0675608217716,0.899999976158,_,_,_
1550470127.711408960,0.0675608217716,0.899999976158,_,_,_
1550470127.747059281,_,_,-1.9147952004,4.51031796439,-2.09642630455
1550470127.912006428,0.0675608217716,0.899999976158,_,_,_
1550470128.109370426,0.0675608217716,0.899999976158,_,_,_
1550470128.311405517,0.0675608217716,0.899999976158,_,_,_
1550470128.510959638,0.166354000568,0.899999976158,_,_,_
1550470128.709181464,0.166354000568,0.899999976158,_,_,_
1550470128.741374243,_,_,-2.43867578681,3.41011032878,-1.93951071071
1550470128.911277898,0.166354000568,0.899999976158,_,_,_
1550470129.108504412,0.166354000568,0.899999976158,_,_,_
1550470129.314209832,0.166354000568,0.899999976158,_,_,_
1550470129.511121916,0.247687876225,0.852312147617,_,_,_
1550470129.713422810,0.247687876225,0.852312147617,_,_,_
1550470129.774362299,_,_,-2.62756526708,2.30494405785,-1.78484011361
1550470129.911674565,0.247687876225,0.852312147617,_,_,_
1550470130.125635678,0.247687876225,0.852312147617,_,_,_
1550470130.311446057,0.247687876225,0.852312147617,_,_,_
1550470130.514112961,0.360247761011,0.739752233028,_,_,_
1550470130.713598474,0.360247761011,0.739752233028,_,_,_
1550470130.776885315,_,_,-2.81236890551,1.19971730722,-1.65404994562
1550470130.912351201,0.360247761011,0.739752233028,_,_,_
1550470131.111316069,0.360247761011,0.739752233028,_,_,_
1550470131.311515463,0.360247761011,0.739752233028,_,_,_
1550470131.515770442,0.432406395674,0.667593598366,_,_,_
1550470131.709770435,0.432406395674,0.667593598366,_,_,_
1550470131.747750444,_,_,-2.66683141899,-0.0927489043211,-0.608250676303
1550470131.913322899,0.432406395674,0.667593598366,_,_,_
1550470132.110229420,0.432406395674,0.667593598366,_,_,_
1550470132.314440632,0.432406395674,0.667593598366,_,_,_
1550470132.511967692,0.899999976158,-0.226624369621,_,_,_
1550470132.709570949,0.899999976158,-0.226624369621,_,_,_
1550470132.766808036,_,_,-2.34811428569,-1.20757210798,-1.27875972286
1550470132.910454442,0.899999976158,-0.226624369621,_,_,_
1550470133.110814300,0.899999976158,-0.226624369621,_,_,_
1550470133.311526901,0.899999976158,-0.226624369621,_,_,_
1550470133.509659242,0.539267241955,0.560732722282,_,_,_
1550470133.713438299,0.539267241955,0.560732722282,_,_,_
1550470133.755247043,_,_,-2.02461497706,-2.13786452644,-1.3953683576
1550470133.912154819,0.539267241955,0.560732722282,_,_,_
1550470134.111346111,0.539267241955,0.560732722282,_,_,_
1550470134.313726207,0.539267241955,0.560732722282,_,_,_
1550470134.510900737,0.579757034779,0.520242929459,_,_,_
1550470134.712567798,0.579757034779,0.520242929459,_,_,_
1550470134.753761358,_,_,-1.70105729201,-3.06590622457,-1.53029483957
1550470134.912362824,0.579757034779,0.520242929459,_,_,_
1550470135.110415766,0.579757034779,0.520242929459,_,_,_
1550470135.311779930,0.579757034779,0.520242929459,_,_,_
1550470135.512460838,0.495507329702,0.604492664337,_,_,_
1550470135.713213949,0.495507329702,0.604492664337,_,_,_
1550470135.757237545,_,_,-1.37749884664,-3.9939204584,-2.52988994978
1550470135.911860329,0.495507329702,0.604492664337,_,_,_
1550470136.114398363,0.495507329702,0.604492664337,_,_,_
1550470136.312450368,0.495507329702,0.604492664337,_,_,_
1550470136.513012085,-0.359528541565,0.899999976158,_,_,_
1550470136.712129351,-0.359528541565,0.899999976158,_,_,_
1550470136.756897721,_,_,-1.22042099003,-4.91949704375,-1.78526065786
1550470136.909804248,-0.359528541565,0.899999976158,_,_,_
1550470137.112417503,-0.359528541565,0.899999976158,_,_,_
1550470137.311868477,-0.359528541565,0.899999976158,_,_,_
1550470137.512330594,0.499405384064,0.600594639778,_,_,_
